person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
29.0,1,61063.0,7,13000.0,11.46,0.21,5.0,528,1,0,0,0,1,0,1,0,0,0
23.0,1,46673.0,0,8000.0,11.38,0.17,3.0,594,1,0,0,0,1,0,0,1,0,0
32.0,3,181264.0,13,7809.0,12.07,0.04,9.0,521,1,0,0,0,1,1,0,0,0,0
42.0,4,44327.0,18,9000.0,6.19,0.2,15.0,659,0,0,0,0,1,0,0,1,0,0
25.0,1,78616.0,0,6000.0,13.87,0.08,3.0,632,1,0,0,0,1,1,0,0,0,0
37.0,1,37670.0,14,3600.0,7.65,0.1,12.0,623,1,0,0,0,1,0,0,0,0,1
28.0,4,54972.0,7,10493.0,15.86,0.19,9.0,648,0,0,0,0,1,0,0,0,0,1
30.0,3,72899.0,6,3600.0,8.82,0.05,9.0,659,0,0,0,0,1,0,0,0,0,0
28.0,1,43091.0,4,6000.0,11.94,0.14,10.0,650,0,0,0,0,1,0,0,1,0,0
30.0,3,37020.0,5,2400.0,10.46,0.06,5.0,666,1,0,0,0,1,0,0,0,1,0
26.0,2,94446.0,5,15000.0,8.35,0.16,6.0,702,0,0,0,0,0,0,0,0,1,0
24.0,2,90696.0,3,12000.0,6.92,0.13,4.0,553,1,0,0,0,0,0,1,0,0,0
37.0,1,216820.0,15,9979.0,8.25,0.05,8.0,587,1,0,0,0,0,0,0,0,0,1
25.0,3,61090.0,0,12000.0,7.83,0.2,4.0,662,1,0,0,0,1,1,0,0,0,0
24.0,2,98108.0,4,12000.0,11.76,0.12,4.0,656,1,0,0,1,0,0,0,0,1,0
36.0,3,54981.0,12,8000.0,10.89,0.15,13.0,636,0,0,0,0,1,0,0,0,0,0
25.0,2,91435.0,0,10251.0,11.85,0.11,5.0,594,1,0,0,0,0,1,0,0,0,0
25.0,2,94646.0,0,8011.0,7.83,0.08,4.0,589,1,0,0,0,0,0,0,1,0,0
23.0,1,29764.0,3,4200.0,11.89,0.14,4.0,630,0,0,0,0,1,0,0,0,0,1
26.0,3,55791.0,4,7500.0,7.45,0.13,5.0,577,1,0,0,0,0,1,0,0,0,0
22.0,2,33539.0,0,9600.0,12.8,0.29,2.0,600,0,0,0,0,0,1,0,0,0,0
31.0,3,41068.0,7,6000.0,11.09,0.15,8.0,732,1,0,0,0,0,0,0,0,0,0
33.0,2,95723.0,8,4746.0,9.2,0.05,6.0,660,0,0,0,0,0,0,0,0,0,0
32.0,3,37152.0,8,4000.0,7.5,0.11,6.0,604,1,0,0,0,0,0,0,1,0,0
30.0,3,29865.0,3,3000.0,7.19,0.1,8.0,678,1,0,0,0,1,0,0,0,0,1
29.0,2,42783.0,6,2000.0,14.56,0.05,6.0,615,1,0,0,0,1,0,0,0,0,1
26.0,3,74153.0,2,2010.0,7.89,0.03,3.0,684,0,0,0,0,0,1,0,0,0,0
37.0,1,79246.0,11,10000.0,11.01,0.13,11.0,675,0,0,0,0,0,0,0,1,0,0
25.0,3,87645.0,0,7407.0,15.02,0.08,4.0,676,0,0,0,0,1,1,0,0,0,0
25.0,1,93091.0,1,13822.0,11.15,0.15,6.0,607,1,0,0,0,0,0,1,0,0,0
27.0,2,59957.0,3,2500.0,5.47,0.04,10.0,505,0,0,0,0,0,0,1,0,0,0
27.0,4,102754.0,5,7500.0,10.66,0.07,4.0,699,1,0,0,0,0,0,0,0,0,1
30.0,3,41719.0,6,2420.0,12.34,0.06,5.0,606,0,0,0,0,1,1,0,0,0,0
31.0,2,98382.0,7,10000.0,7.21,0.1,10.0,630,0,0,0,0,0,0,0,0,1,0
22.0,2,44435.0,0,10000.0,13.78,0.23,4.0,634,1,0,0,0,1,1,0,0,0,0
27.0,1,104474.0,4,15000.0,7.9,0.14,5.0,657,1,0,0,0,1,0,0,0,1,0
36.0,3,64572.0,14,3514.0,9.31,0.05,16.0,668,1,0,0,0,1,0,0,0,0,0
32.0,2,76573.0,8,7066.0,16.77,0.09,8.0,601,1,0,0,0,0,0,0,0,0,1
42.0,1,61765.0,23,12000.0,13.06,0.19,12.0,671,1,0,0,0,0,0,1,0,0,0
25.0,3,65652.0,1,9533.0,13.57,0.15,3.0,655,1,0,0,0,0,0,0,0,1,0
30.0,1,41173.0,7,3000.0,10.2,0.07,8.0,661,1,0,0,1,0,0,0,1,0,0
28.0,3,116071.0,5,4108.0,11.0,0.04,6.0,727,0,0,0,0,0,0,0,0,0,1
29.0,2,75297.0,7,15000.0,6.91,0.2,10.0,661,1,0,0,0,1,0,0,0,0,1
43.0,4,321623.0,22,21779.0,12.09,0.07,13.0,637,1,0,0,0,0,0,0,0,0,0
36.0,4,91097.0,15,4000.0,14.7,0.04,9.0,694,0,0,0,0,0,0,0,0,0,0
26.0,3,52816.0,3,5000.0,13.43,0.09,5.0,678,0,0,0,0,1,1,0,0,0,0
24.0,3,84829.0,3,6000.0,7.1,0.07,2.0,609,1,0,0,0,0,0,0,0,1,0
24.0,1,126888.0,0,6000.0,11.0,0.05,4.0,609,1,0,0,0,0,1,0,0,0,0
28.0,3,72643.0,2,5000.0,5.79,0.07,10.0,658,0,0,0,0,1,0,0,0,1,0
24.0,2,43125.0,0,12000.0,12.18,0.28,4.0,554,1,0,0,0,0,0,0,0,0,0
27.0,1,156792.0,5,3051.0,8.31,0.02,6.0,615,0,0,0,0,0,0,0,0,1,0
25.0,2,66018.0,3,4000.0,10.09,0.06,3.0,657,0,0,0,0,0,0,0,0,1,0
38.0,2,27482.0,13,4000.0,10.51,0.15,17.0,649,1,0,0,0,1,0,0,0,0,1
22.0,3,54798.0,0,10000.0,11.01,0.18,3.0,647,1,0,0,0,1,1,0,0,0,0
25.0,4,34666.0,3,1000.0,11.56,0.03,4.0,692,0,0,0,0,1,0,0,1,0,0
29.0,2,109210.0,6,20000.0,11.65,0.18,8.0,593,0,0,0,0,0,1,0,0,0,0
33.0,4,159134.0,10,10200.0,7.64,0.06,10.0,560,1,0,0,0,0,0,1,0,0,0
27.0,3,39204.0,2,2408.0,6.89,0.06,6.0,664,1,0,0,0,1,0,1,0,0,0
27.0,3,113157.0,1,20000.0,12.35,0.18,5.0,585,1,0,0,0,1,0,0,0,0,0
27.0,3,90931.0,0,15000.0,8.69,0.16,9.0,506,1,0,0,0,1,0,0,0,0,1
27.0,2,205004.0,4,20155.0,12.8,0.1,5.0,623,1,0,0,0,0,1,0,0,0,0
27.0,4,43170.0,5,2118.0,12.28,0.05,5.0,625,0,0,0,0,1,0,0,0,0,1
24.0,3,112314.0,0,2000.0,9.58,0.02,4.0,678,1,0,0,0,0,1,0,0,0,0
23.0,4,97049.0,0,16000.0,12.72,0.16,4.0,667,0,0,0,0,1,0,0,0,0,1
29.0,2,73144.0,4,20000.0,7.74,0.27,8.0,648,0,0,0,0,0,0,0,1,0,0
29.0,1,48277.0,5,10413.0,10.41,0.22,10.0,628,0,0,0,0,1,0,0,0,1,0
25.0,4,132836.0,0,25000.0,11.7,0.19,4.0,531,1,0,0,0,0,0,0,0,1,0
24.0,3,63295.0,4,5000.0,14.22,0.08,3.0,567,0,0,0,0,0,0,0,0,1,0
32.0,1,70863.0,9,10000.0,10.03,0.14,11.0,655,1,0,0,0,1,0,0,0,1,0
25.0,3,91086.0,1,7000.0,10.77,0.08,4.0,619,1,0,0,0,0,0,0,0,1,0
25.0,2,80161.0,0,16002.0,10.02,0.2,4.0,632,1,0,0,0,0,0,0,0,0,1
25.0,3,63626.0,3,8496.0,10.67,0.13,3.0,661,0,0,0,1,0,0,0,0,0,1
27.0,4,105271.0,1,20000.0,8.36,0.19,7.0,631,1,0,0,0,1,0,0,0,0,0
23.0,3,33392.0,3,2955.0,10.88,0.09,3.0,670,1,0,0,0,0,0,0,0,1,0
27.0,3,55701.0,6,7000.0,8.93,0.13,7.0,682,1,0,0,0,0,1,0,0,0,0
26.0,3,127114.0,7,5000.0,11.27,0.04,2.0,703,0,0,0,0,0,0,0,0,1,0
28.0,3,49563.0,6,6000.0,11.26,0.12,7.0,614,1,0,0,0,1,0,0,0,0,0
27.0,2,132731.0,4,16000.0,14.61,0.12,7.0,477,1,0,0,0,0,0,0,0,0,0
23.0,2,91117.0,0,8000.0,8.42,0.09,3.0,655,1,0,0,0,1,0,0,0,0,0
27.0,3,31874.0,5,5000.0,7.9,0.16,6.0,586,1,0,0,0,0,1,0,0,0,0
37.0,1,37849.0,17,6000.0,11.76,0.16,11.0,504,1,0,0,0,1,0,0,0,1,0
29.0,3,75218.0,4,9000.0,10.96,0.12,9.0,638,1,0,0,0,1,0,0,0,0,0
25.0,3,76442.0,3,24909.0,11.27,0.33,3.0,647,1,0,0,0,0,1,0,0,0,0
23.0,1,34534.0,0,8500.0,6.24,0.25,3.0,515,1,0,0,0,1,0,0,0,0,1
34.0,3,133219.0,12,9000.0,11.03,0.07,14.0,671,0,0,0,0,0,1,0,0,0,0
29.0,1,90853.0,6,12000.0,7.89,0.13,6.0,593,1,0,0,0,0,0,1,0,0,0
29.0,1,89845.0,4,15000.0,11.4,0.17,7.0,611,0,0,0,0,1,0,0,0,1,0
24.0,1,126877.0,0,9865.0,9.76,0.08,3.0,620,1,0,0,0,0,1,0,0,0,0
31.0,4,36660.0,6,10000.0,9.39,0.27,10.0,633,0,0,0,1,0,0,0,0,0,1
24.0,2,58340.0,2,6000.0,11.2,0.1,4.0,641,0,0,0,0,1,1,0,0,0,0
25.0,3,45231.0,1,7000.0,12.85,0.15,3.0,637,1,0,0,0,1,0,0,0,1,0
24.0,1,68027.0,1,3445.0,10.39,0.05,3.0,573,0,0,0,0,0,0,0,0,1,0
27.0,4,58243.0,2,9000.0,10.7,0.15,7.0,617,1,0,0,0,1,0,0,0,0,0
26.0,3,65655.0,2,12000.0,8.86,0.18,6.0,637,0,0,0,0,1,0,0,0,0,0
26.0,3,105449.0,1,2183.0,10.21,0.02,3.0,512,1,0,0,0,0,1,0,0,0,0
24.0,1,44231.0,3,4500.0,6.81,0.1,4.0,552,1,0,0,0,1,1,0,0,0,0
28.0,3,58619.0,7,4500.0,7.71,0.08,6.0,584,0,0,0,0,0,0,1,0,0,0
24.0,2,99773.0,5,9985.0,5.92,0.1,4.0,605,0,0,0,0,1,1,0,0,0,0
26.0,1,125657.0,4,14000.0,11.51,0.11,4.0,618,1,0,0,0,0,0,0,0,1,0
29.0,3,174103.0,6,5000.0,11.46,0.03,7.0,646,0,0,0,0,1,0,0,1,0,0
23.0,2,55026.0,4,3000.0,10.74,0.05,4.0,510,1,0,0,0,0,0,0,1,0,0
27.0,2,70574.0,8,4000.0,10.0,0.06,10.0,660,1,0,0,0,1,1,0,0,0,0
23.0,3,65956.0,0,15712.0,7.59,0.24,4.0,644,1,0,0,0,1,0,0,0,0,1
28.0,1,47549.0,6,9558.0,7.24,0.2,6.0,580,1,0,0,0,1,0,0,1,0,0
27.0,3,102808.0,4,18999.0,13.89,0.18,5.0,661,1,0,0,0,0,0,0,0,0,1
38.0,1,58491.0,17,8400.0,12.33,0.14,15.0,692,0,0,0,0,0,1,0,0,0,0
30.0,3,117149.0,8,16756.0,10.81,0.14,5.0,653,0,0,0,0,1,0,1,0,0,0
26.0,1,215048.0,3,8000.0,15.06,0.04,3.0,631,1,0,0,0,0,0,0,0,1,0
30.0,3,334809.0,9,20632.0,12.08,0.06,5.0,627,1,0,0,0,0,0,0,0,0,1
32.0,2,422975.0,7,10558.0,15.75,0.02,9.0,618,0,0,0,0,0,0,0,0,0,1
23.0,2,72997.0,0,5500.0,8.57,0.08,2.0,644,1,0,0,0,1,0,1,0,0,0
28.0,1,109737.0,6,34322.0,8.87,0.31,6.0,597,0,0,0,0,0,1,0,0,0,0
24.0,1,60838.0,0,15000.0,6.92,0.25,3.0,558,1,0,0,0,1,0,0,1,0,0
26.0,1,67062.0,2,6500.0,11.29,0.1,3.0,600,1,0,0,0,0,1,0,0,0,0
28.0,3,71552.0,6,11000.0,9.58,0.15,6.0,663,1,0,0,0,1,0,0,1,0,0
32.0,2,37006.0,11,13949.0,8.9,0.38,8.0,628,0,0,0,0,0,1,0,0,0,0
30.0,3,80104.0,9,3527.0,12.32,0.04,8.0,548,1,0,0,0,0,1,0,0,0,0
25.0,2,50542.0,1,8000.0,11.7,0.16,5.0,628,0,0,0,0,1,0,0,0,1,0
23.0,2,124189.0,1,5000.0,18.44,0.04,4.0,664,1,0,0,0,0,1,0,0,0,0
27.0,4,80173.0,4,2885.0,7.33,0.04,3.0,712,1,0,0,0,0,0,0,0,0,1
27.0,3,130298.0,0,28232.0,12.24,0.22,7.0,681,1,0,0,0,0,0,0,0,0,0
33.0,4,56790.0,9,16899.0,13.1,0.3,9.0,648,1,0,0,0,0,1,0,0,0,0
26.0,2,85414.0,2,12000.0,6.72,0.14,4.0,509,1,0,0,0,1,1,0,0,0,0
25.0,3,165605.0,0,9989.0,5.92,0.06,4.0,648,0,0,0,0,0,0,0,0,0,1
27.0,2,96196.0,1,8000.0,6.38,0.08,8.0,593,1,0,0,0,0,0,0,1,0,0
27.0,1,107051.0,2,24000.0,11.21,0.22,5.0,611,1,0,0,0,0,0,0,1,0,0
28.0,2,36900.0,6,2000.0,5.77,0.05,6.0,526,1,0,0,0,1,0,0,0,0,1
36.0,3,60006.0,15,2755.0,8.92,0.05,9.0,609,1,0,0,1,0,0,0,1,0,0
25.0,3,64146.0,2,7200.0,10.28,0.11,3.0,625,1,0,0,0,0,0,0,0,0,1
43.0,5,93061.0,21,12966.0,14.4,0.14,12.0,690,1,0,0,0,0,0,0,0,0,1
28.0,1,110291.0,7,13453.0,13.29,0.12,6.0,631,1,0,0,0,1,0,0,0,0,1
26.0,3,66849.0,1,4000.0,10.99,0.06,4.0,550,1,0,0,0,1,0,0,0,1,0
22.0,1,51465.0,0,12854.0,15.24,0.25,3.0,556,0,1,0,0,1,0,0,1,0,0
24.0,2,19009.0,1,3187.0,11.86,0.17,3.0,587,0,1,0,0,1,1,0,0,0,0
25.0,1,66375.0,3,7909.0,11.08,0.12,4.0,572,0,1,0,0,1,0,1,0,0,0
35.0,5,24155.0,12,3676.0,8.49,0.15,7.0,728,0,1,0,0,1,0,0,0,0,1
25.0,1,52018.0,2,15000.0,11.56,0.29,5.0,602,0,1,0,0,1,0,0,0,0,1
26.0,2,94811.0,0,17849.0,16.41,0.19,5.0,680,0,1,0,0,0,0,0,0,0,0
24.0,1,103919.0,1,4078.0,13.05,0.04,3.0,614,0,1,0,0,0,0,0,0,0,0
25.0,3,46303.0,4,20000.0,14.39,0.43,4.0,666,0,1,0,0,1,0,0,1,0,0
23.0,2,91408.0,4,25000.0,15.81,0.27,4.0,621,0,1,0,0,1,0,0,0,0,1
25.0,3,61255.0,5,18934.0,10.88,0.31,4.0,682,0,1,0,0,1,0,0,0,1,0
31.0,2,63232.0,8,12000.0,16.27,0.19,7.0,664,0,1,0,0,1,0,0,0,0,0
30.0,1,165622.0,7,25000.0,13.6,0.15,7.0,527,0,1,0,0,0,0,0,0,0,0
26.0,2,45526.0,0,14000.0,9.89,0.31,3.0,666,0,1,0,0,1,0,0,0,1,0
40.0,1,136463.0,14,12000.0,16.04,0.09,14.0,634,0,1,0,0,1,0,0,0,1,0
23.0,2,21092.0,0,3982.0,10.39,0.19,4.0,656,0,1,0,0,1,0,0,0,0,0
32.0,5,61814.0,10,4090.0,10.52,0.07,8.0,725,0,1,0,0,1,0,0,0,1,0
31.0,4,44066.0,7,6928.0,6.84,0.16,7.0,655,0,1,0,0,0,0,0,0,0,0
24.0,2,56864.0,0,8288.0,16.42,0.15,3.0,643,0,1,0,0,1,0,0,1,0,0
22.0,3,36912.0,0,7000.0,10.13,0.19,4.0,661,0,1,0,0,1,0,0,1,0,0
23.0,2,56412.0,4,18218.0,10.74,0.32,3.0,582,0,1,0,0,1,0,0,0,0,0
23.0,4,112860.0,0,30000.0,14.0,0.27,3.0,678,0,1,0,0,1,0,0,1,0,0
24.0,2,44029.0,0,15000.0,12.85,0.34,3.0,633,0,1,0,0,1,0,0,0,0,1
26.0,3,66884.0,1,20000.0,10.35,0.3,4.0,673,0,1,0,0,1,0,0,0,0,1
24.0,1,53794.0,3,24748.0,14.27,0.46,2.0,624,0,1,0,0,0,0,0,0,0,0
29.0,3,725242.0,6,24821.0,9.08,0.03,10.0,611,0,1,0,0,0,0,0,1,0,0
29.0,2,19316.0,7,5106.0,11.55,0.26,6.0,685,0,1,0,0,1,0,0,0,1,0
35.0,2,32737.0,10,6000.0,16.16,0.18,8.0,707,0,1,0,0,1,0,1,0,0,0
24.0,4,20079.0,0,2026.0,15.23,0.1,4.0,611,0,1,0,0,1,0,1,0,0,0
33.0,4,43910.0,5,6000.0,13.49,0.14,6.0,678,0,1,0,0,1,0,0,0,0,1
22.0,3,37220.0,0,12000.0,13.65,0.32,3.0,641,0,1,0,0,1,1,0,0,0,0
32.0,3,73026.0,7,18785.0,10.15,0.26,7.0,664,0,1,0,0,1,0,0,0,0,0
26.0,3,76699.0,2,7842.0,11.62,0.1,7.0,598,0,1,0,0,1,0,0,1,0,0
25.0,2,36934.0,3,6000.0,13.66,0.16,3.0,676,0,1,0,0,1,0,0,0,0,0
26.0,3,45457.0,2,5790.0,13.7,0.13,7.0,614,0,1,0,0,1,0,0,1,0,0
26.0,2,38490.0,2,8000.0,13.99,0.21,3.0,602,0,1,0,0,1,0,0,1,0,0
30.0,1,71688.0,7,3983.0,9.11,0.06,7.0,591,0,1,0,0,0,1,0,0,0,0
22.0,1,44043.0,0,18401.0,11.18,0.42,3.0,687,0,1,0,0,1,0,0,0,1,0
29.0,5,50776.0,6,10965.0,15.5,0.22,6.0,642,0,1,0,0,1,0,0,0,1,0
23.0,1,31976.0,0,2070.0,11.3,0.06,3.0,622,0,1,0,0,1,0,0,0,0,0
22.0,3,37217.0,2,12000.0,10.23,0.32,3.0,649,0,1,0,0,1,1,0,0,0,0
28.0,1,68116.0,4,5036.0,12.66,0.07,5.0,668,0,1,0,0,1,0,0,1,0,0
33.0,3,49019.0,9,21000.0,15.4,0.43,9.0,547,0,1,0,0,1,0,0,0,0,1
24.0,1,36150.0,1,11000.0,12.14,0.3,4.0,584,0,1,0,0,1,0,0,1,0,0
34.0,3,166350.0,11,2543.0,19.18,0.02,8.0,663,0,1,0,0,1,1,0,0,0,0
24.0,1,89793.0,0,26141.0,11.01,0.29,2.0,655,0,1,0,0,0,0,0,0,0,1
24.0,2,94805.0,2,24073.0,14.98,0.25,3.0,642,0,1,0,0,1,0,0,0,1,0
38.0,1,66466.0,16,9976.0,15.14,0.15,15.0,707,0,1,0,0,1,0,0,0,1,0
22.0,4,44068.0,3,9988.0,15.33,0.23,3.0,651,0,1,0,0,1,1,0,0,0,0
31.0,3,31095.0,7,6711.0,13.15,0.22,8.0,613,0,1,0,0,1,0,0,0,1,0
25.0,2,19980.0,1,4583.0,9.38,0.23,3.0,637,0,1,0,0,1,0,0,0,0,1
25.0,1,15163.0,3,3591.0,10.19,0.24,2.0,686,0,1,0,0,1,0,0,0,0,0
23.0,3,80565.0,0,30000.0,14.48,0.37,3.0,661,0,1,0,0,0,0,0,1,0,0
26.0,3,69341.0,0,4363.0,10.92,0.06,4.0,675,0,1,0,0,1,0,0,0,0,0
29.0,3,29944.0,10,10000.0,13.06,0.33,9.0,723,0,1,0,0,1,0,0,0,0,0
37.0,2,58528.0,9,14737.0,11.05,0.25,11.0,627,0,1,0,0,1,0,0,0,1,0
21.0,2,22655.0,0,5000.0,12.2,0.22,3.0,619,0,1,0,0,1,1,0,0,0,0
26.0,2,100914.0,5,25000.0,12.52,0.25,3.0,611,0,1,0,0,1,1,0,0,0,0
26.0,2,44196.0,4,7500.0,11.4,0.17,6.0,627,0,1,0,0,1,0,0,0,1,0
25.0,1,79467.0,0,24184.0,14.45,0.3,2.0,610,0,1,0,0,1,1,0,0,0,0
29.0,4,34505.0,10,5000.0,16.39,0.14,8.0,666,0,1,0,0,1,0,0,0,0,1
29.0,4,44389.0,6,15207.0,15.85,0.34,8.0,626,0,1,0,0,1,0,0,0,1,0
30.0,1,42009.0,3,3029.0,10.32,0.07,10.0,604,0,1,0,0,1,0,0,0,1,0
31.0,3,39522.0,10,5000.0,16.29,0.13,8.0,691,0,1,0,0,1,0,0,0,0,1
25.0,2,35811.0,3,5631.0,13.93,0.16,4.0,656,0,1,0,0,1,0,0,1,0,0
28.0,2,30075.0,5,1500.0,13.51,0.05,7.0,654,0,1,0,0,1,0,0,1,0,0
23.0,1,22956.0,0,7000.0,8.76,0.3,4.0,588,0,1,0,0,1,0,1,0,0,0
36.0,3,49276.0,14,21046.0,18.24,0.43,12.0,633,0,1,0,0,1,0,0,1,0,0
24.0,4,42006.0,0,9000.0,16.46,0.21,3.0,648,0,1,0,0,1,0,0,0,0,0
29.0,2,23586.0,6,7867.0,12.95,0.33,6.0,591,0,1,0,0,1,0,1,0,0,0
23.0,2,21153.0,0,5836.0,10.93,0.28,3.0,687,0,1,0,1,0,0,0,0,0,1
23.0,3,56576.0,0,18066.0,10.72,0.32,3.0,559,0,1,0,0,1,0,0,0,0,0
25.0,1,65800.0,3,20000.0,14.45,0.3,4.0,656,0,1,0,0,1,0,0,0,0,1
33.0,3,52983.0,11,18000.0,11.66,0.34,11.0,667,0,1,0,0,1,0,0,0,0,1
23.0,2,55975.0,0,12457.0,15.8,0.22,4.0,606,0,1,0,0,1,1,0,0,0,0
29.0,3,40292.0,7,17177.0,14.47,0.43,4.0,701,0,1,0,0,1,0,0,1,0,0
38.0,4,88497.0,16,5203.0,15.95,0.06,10.0,625,0,1,0,0,0,0,0,0,0,0
25.0,2,80593.0,1,9781.0,12.41,0.12,5.0,681,0,1,0,0,1,0,0,1,0,0
22.0,1,25982.0,1,10000.0,12.85,0.38,4.0,651,0,1,0,0,1,0,0,1,0,0
26.0,4,33026.0,3,2338.0,7.09,0.07,6.0,571,0,1,0,0,1,0,1,0,0,0
33.0,2,36591.0,9,9284.0,11.63,0.25,9.0,543,0,1,0,0,1,0,0,0,0,1
24.0,3,45397.0,4,13915.0,13.8,0.31,4.0,646,0,1,0,0,1,1,0,0,0,0
23.0,1,19598.0,0,5500.0,11.05,0.28,3.0,629,0,1,0,0,1,0,0,0,1,0
29.0,2,233781.0,9,5173.0,15.04,0.02,7.0,687,0,1,0,0,0,0,0,0,0,0
24.0,3,37331.0,0,10000.0,14.9,0.27,4.0,663,0,1,0,0,1,0,0,1,0,0
28.0,3,39702.0,4,10234.0,7.36,0.26,8.0,615,0,1,0,0,1,0,0,1,0,0
31.0,4,94303.0,9,24000.0,12.0,0.25,9.0,689,0,1,0,0,1,0,0,0,1,0
34.0,5,68531.0,7,6072.0,13.4,0.09,11.0,545,0,1,0,0,0,0,0,1,0,0
31.0,3,83906.0,6,4104.0,7.73,0.05,7.0,543,0,1,0,0,1,0,0,0,1,0
27.0,3,101442.0,4,20000.0,13.76,0.2,7.0,560,0,1,0,0,0,0,0,0,0,0
25.0,1,44121.0,2,15000.0,11.01,0.34,4.0,546,0,1,0,0,1,0,0,0,0,1
23.0,3,32345.0,0,8000.0,12.04,0.25,4.0,564,0,1,0,0,1,0,0,0,1,0
31.0,2,53987.0,10,5000.0,16.79,0.09,6.0,657,0,1,0,0,1,0,1,0,0,0
22.0,3,22704.0,0,3000.0,10.96,0.13,2.0,522,0,1,0,0,1,0,0,0,0,0
28.0,3,44220.0,3,16000.0,15.66,0.36,10.0,662,0,1,0,0,1,0,0,0,1,0
22.0,3,65931.0,0,5000.0,16.35,0.08,4.0,637,0,1,0,0,1,0,0,0,0,0
26.0,1,61893.0,4,10000.0,8.16,0.16,7.0,654,0,1,0,0,0,0,0,0,1,0
37.0,3,76720.0,13,9391.0,11.3,0.12,11.0,610,0,1,0,0,0,0,0,1,0,0
25.0,1,71806.0,1,15000.0,15.3,0.21,3.0,614,0,1,0,0,1,0,0,0,0,0
34.0,1,66150.0,8,7000.0,13.6,0.11,9.0,585,0,1,0,0,1,0,0,0,0,0
22.0,3,26833.0,1,4500.0,12.05,0.17,2.0,617,0,1,0,0,1,0,1,0,0,0
27.0,2,56208.0,5,8659.0,10.87,0.15,8.0,623,0,1,0,0,1,1,0,0,0,0
23.0,3,15612.0,4,3000.0,8.74,0.19,3.0,676,0,1,0,0,1,1,0,0,0,0
26.0,1,68386.0,1,20000.0,17.29,0.29,5.0,634,0,1,0,0,1,0,0,0,0,0
23.0,4,23649.0,2,1552.0,10.49,0.07,4.0,614,0,1,0,0,1,0,0,0,0,0
28.0,3,47828.0,8,10153.0,15.13,0.21,7.0,619,0,1,0,0,1,0,0,0,0,0
30.0,4,122762.0,5,15552.0,15.51,0.13,7.0,690,0,1,0,0,0,0,0,0,0,0
27.0,4,19894.0,8,5466.0,8.44,0.27,4.0,681,0,1,0,0,1,0,0,0,1,0
22.0,2,46188.0,0,12000.0,10.29,0.26,4.0,477,0,1,0,0,1,1,0,0,0,0
24.0,1,39527.0,0,15000.0,13.09,0.38,3.0,655,0,1,0,0,1,1,0,0,0,0
24.0,2,46628.0,2,19774.0,8.17,0.42,4.0,572,0,1,0,0,1,0,0,1,0,0
38.0,4,37020.0,16,10000.0,8.09,0.27,13.0,601,0,1,0,0,1,0,1,0,0,0
24.0,4,91154.0,0,14643.0,12.29,0.16,3.0,661,0,1,0,0,1,0,1,0,0,0
30.0,1,118070.0,5,5448.0,16.13,0.05,6.0,601,0,1,0,0,0,0,0,0,0,0
30.0,1,38021.0,10,11200.0,11.99,0.29,8.0,614,0,1,0,0,1,0,0,1,0,0
27.0,1,36918.0,3,1484.0,12.87,0.04,7.0,500,0,1,0,0,1,0,1,0,0,0
24.0,2,51617.0,4,18182.0,16.17,0.35,4.0,639,0,1,0,0,1,0,0,0,1,0
28.0,3,35639.0,3,15000.0,14.02,0.42,8.0,621,0,1,0,0,1,0,0,1,0,0
27.0,4,43761.0,5,15000.0,16.59,0.34,9.0,713,0,1,0,0,1,0,0,0,0,1
23.0,1,33380.0,0,8345.0,13.09,0.25,2.0,560,0,1,0,0,1,1,0,0,0,0
35.0,4,124416.0,9,9226.0,15.98,0.07,11.0,594,0,1,0,0,1,1,0,0,0,0
25.0,4,60727.0,0,18000.0,8.29,0.3,5.0,715,0,1,0,0,1,0,0,0,1,0
34.0,1,10665.0,12,1852.0,10.95,0.17,7.0,655,0,1,0,0,1,0,0,1,0,0
28.0,2,31111.0,7,8000.0,8.02,0.26,6.0,669,0,1,0,0,1,0,0,1,0,0
22.0,2,51077.0,0,7000.0,15.35,0.14,4.0,589,0,1,0,0,1,0,0,1,0,0
28.0,2,46065.0,5,12293.0,15.46,0.27,5.0,645,0,1,0,0,1,1,0,0,0,0
28.0,4,55245.0,6,16925.0,14.02,0.31,8.0,632,0,1,0,0,1,0,0,0,0,0
26.0,1,35905.0,3,4000.0,14.39,0.11,5.0,653,0,1,0,0,1,0,0,1,0,0
29.0,2,138420.0,6,20000.0,13.32,0.14,8.0,614,0,1,0,0,0,0,0,0,0,0
39.0,1,81909.0,18,23970.0,14.91,0.29,11.0,569,0,1,0,0,1,1,0,0,0,0
28.0,5,18771.0,2,4369.0,12.45,0.23,9.0,689,0,1,0,0,1,0,0,0,0,0
32.0,4,41864.0,11,10000.0,15.03,0.24,8.0,719,0,1,0,0,1,0,0,1,0,0
24.0,2,95783.0,2,6465.0,12.11,0.07,3.0,656,0,1,0,0,1,0,0,0,1,0
26.0,3,65527.0,0,17441.0,9.62,0.27,4.0,533,0,1,0,0,1,0,0,0,0,1
